,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
827,0.2715662226826914,-1.7259774076068715,0.6594783101661083,1.0915627755817852,-0.09125870093694806,1.1993284656060421,-0.3944475665038685,0.6688872750031509,0.3617894760247081,-0.340627634458354,0.22040563414304273,-0.3559033012478409,1.152952075325134,-1.5872290757886163,0.30476682323458343,0.35388718579933326,0.19898947348274665,-0.3840157821226474,-1.329170209794784,-1.1878638174887186
655,0.8540450829593416,-0.33719109295039124,1.2577926210247323,0.4270583069895846,0.6371381817520168,-0.14141832249547084,-0.06473185494063102,-0.5842309483666513,-1.4216137015915467,-0.8976095286514236,1.4369424531454236,0.7746694917608978,0.22863736543023339,0.9287535199865763,0.9715804653086277,-1.5574194298960338,-0.8359330261364514,1.8010640325447924,-0.5862207064961934,-0.21880511969840186
331,0.5444214891826965,-0.473401635964372,0.05018444083696824,0.24034577576380012,0.7552216018156204,0.40544676578908107,-0.027225259509071214,0.3523198507407042,1.3113139914335776,0.4642829799853203,2.482545938182555,-0.5189621667569106,-0.994547079528761,0.3535260221817752,-1.2929589016527026,-1.4808566590157708,1.0078349068061745,-0.006688731725599816,-1.0046450798824442,-0.8996676914090148
664,-0.7957942544173245,-0.16088246020683614,0.02527112085452242,-1.038264672765299,-0.5652914359790897,-0.9266211190422551,2.0043663228251822,0.25696423572703336,1.7694343843128109,0.6309941466714498,0.2866004274556916,0.19675097904734928,-1.4143801981352897,0.39023402651927563,0.4243020749937981,-0.27467775409728573,-0.5241295910468255,-2.543577802765871,0.20083281464461483,0.7604174629408311
249,-1.291547921200912,-0.5270327855788365,1.6279965126673277,-1.6567544310572164,-1.1984795233934415,0.4873295586610134,-1.4192541894679833,0.11307546638295266,0.5991261903921853,-0.04671505696456269,-0.9216283132103312,2.01486114924821,0.5580938933140602,-0.34499571677591623,-1.0536316585587864,-1.4420134491539294,-0.04623981236026788,-2.1704008053559076,1.8704965220081742,-0.01033133944003217
907,0.8758389276492995,-1.2368533765413974,-1.6507212658241002,1.114382976779792,0.8240056184504077,-1.3319516665172482,0.12910157971072544,1.9548780750090344,-1.119115398559728,-0.5865239388215925,0.6233621765780327,-0.40087819178892664,-0.5623054310190898,1.4075400002412286,-0.4349566829552277,-0.8905555841630485,1.956078903703642,-1.7606885603987834,-1.342675789377436,-0.32649949807818424
708,-0.236285089223089,-1.483654470025813,0.15888345542755178,-0.36005608157345054,-0.3399799696057597,0.2034114807361953,1.9702925595974388,0.3263825577689079,1.9295537126694835,-0.0362200271492305,0.5320640074878978,-0.29078359002398774,-1.4022100360208973,0.5912116907550384,1.12236486252988,0.2474868814966978,-0.25128104839798104,0.986495256820913,-0.5581070581426583,0.16641680840967432
305,0.0955972895087897,-1.0692031345904665,0.27567340361612463,0.9606655574621764,-1.07402909239347,0.06488897051893747,-0.18637192519598525,1.639266828174922,0.5318815350911391,3.298540523280785,-0.8815985824358578,0.22310488357818664,1.8096569480219462,-1.201732266138218,-0.9814980716350838,-1.579064129125189,0.7879963466209097,0.823795104898214,-0.8269252852134613,0.11443757728234741
734,-1.7775663758059874,-2.4135030011737877,-2.1424667290773685,1.7602492264490932,0.076380480159592,-0.4228569613907754,-2.094247816222812,1.2328991923762371,0.45161595055524156,-0.06065249177480989,-0.7778588266274128,-1.3065340728440185,0.3672318138838647,0.3102722877837673,1.1158411079241686,-0.830168864022708,1.1041743263032135,0.08646440652428741,2.0563555231982935,-0.28173626906561283
975,1.1863977626475668,0.30502878385812027,-1.3860597548806812,1.1104042299079397,-0.08225289528445512,-0.30227183551268233,-0.7738160016254977,0.7923776858092831,-1.24413981096309,0.324049385907083,-2.0756639294705126,0.6137185065396278,-0.144219626889863,-0.05885274490225665,-1.2393480368733794,-0.23750038246981753,-0.9386035568047401,-0.056341094387697424,1.9050355878251755,-0.6696406052517788
49,1.2326939393962777,-0.25322390307579007,0.14015636354555217,-1.2909258565366903,0.9748736708676102,-0.3779344064659104,-0.5890237124067661,-2.099492662831542,-0.9134696013526492,1.812613198759534,-0.5420548403645123,-0.011012067240041789,1.5093091619898928,0.9740651903357346,-0.5312101051327232,-0.39650405840041814,0.993790372743025,-2.137182835248369,-1.7398810367817261,1.1432840490932072
896,0.8309798777585662,0.18461437071754971,-1.3216732977054297,1.5385112204557976,-0.43983520954951366,-0.40516692953743505,2.5611010864878487,1.5548181897892954,0.9471595359824382,1.0359958384983767,-1.5918256346961552,0.9570292149631124,0.18793813218836136,1.5742781870855336,2.585989299798408,0.8530956200742027,-0.11090466271459558,0.04931146647886319,-0.19978207961166541,-0.2608086634059306
2,0.46801493531646327,0.8896351450975984,-0.6776619134987172,-0.6401529301022345,0.03265519279775252,-0.7573172102892606,0.28167876381033385,0.37162766394157515,1.261124272456169,-0.5373597309913456,-1.2179766780677872,0.592733526996335,0.6975588079924392,-0.3450316161860933,0.9627764017983599,-1.25457465565797,-1.1696723812330578,-0.8976471945783838,-0.07534430263583913,0.7883250666352348
544,-0.35524151349696165,-0.18644127128388416,-0.19993939322127943,0.5691245958247787,0.1628082503067918,1.6319358486550282,0.34605774628467395,0.05830738274408399,0.2756640751500719,0.19731599174779044,0.09611414233952063,0.6271770353915255,0.2886167156768053,1.1552617554181506,0.15205234093342904,0.007388983706183854,-1.7632498009912314,-0.40178883383188707,0.22619975684315669,1.3879738095489653
350,-0.2840289353520928,1.8481918350078714,-0.7721627562691966,0.8883685009368364,0.29538334246959597,3.0127545682372325,-1.1707019579452729,0.33076730029604917,1.7142367270629122,0.956175736069192,-0.7943813619162754,1.3850317843820477,0.6890912036338468,-0.28462765923599903,0.11129642982489886,-0.7137588103418355,0.484829640980914,-1.0985829626300876,-1.6762648007006986,0.04077781496220033
904,0.06900245243833951,0.3744772042760708,-0.26158253087306793,1.311042100704242,-1.350970593939795,-0.6930356209956229,0.32531612108813857,1.0788286698479261,-0.2743630919808389,0.7119210413501098,1.0906351678544601,-0.5882481983423096,0.07225464693511333,-0.41803294168589117,1.3772267689030488,1.4694284125318484,-0.2947191865842813,0.44513983226455645,0.95678634925301,-0.27193888108303543
536,-0.38130684382749536,0.25675492721476906,0.20072429317465737,-0.32103920795997953,0.04449049353700237,0.5297671614217629,1.0061313098023468,-0.7573572574447547,0.08828872232445027,1.506920226968597,1.0368864742131751,-0.21922334767841098,-0.07382724668176156,0.5105608236692286,0.6717355912998217,0.09315734513096172,1.326279594742932,0.3832532886368301,2.1721330101764624,0.3797302786398201
344,0.4754125373795315,-1.0274979988020192,-0.16021729305997878,0.8976841942865916,-0.6056376659794371,-1.1413412650211725,-0.45001471434872803,-0.4783166446414154,1.3147434628054413,1.0554921587733126,1.7528584311223903,1.3789086696002295,0.3501206872483052,1.600625701919729,-1.6233780405317222,-0.1377567731908269,-0.0691340033896138,-1.1059996797943912,0.48149418445817505,1.8828744045173462
994,2.4145275786888303,-1.0604583630511726,-0.2657214136521701,3.1489840252196295,-1.2977526723582096,-0.07893943339072199,-1.979790999743264,-0.3169493656610475,-1.697751911726278,-0.2762529376373974,-0.3996117287729974,2.1671359107639008,-0.13539284839365678,-2.80213204283621,1.3141364953918233,0.9849208379276363,0.06529554472438982,-0.8834987863405677,2.1372938356516977,-1.0725381917044552
481,0.40334744343823214,-0.16433033514679146,0.2408321695242574,0.08170674620041765,0.0353672181887756,1.0829606362080226,0.11665193926226167,-0.42335177414171465,1.4360685436476157,-0.6459652020225193,-2.502177003176607,1.1176830767168988,-0.98739364465674,-0.7229593934914573,0.6164483378413348,-0.41783294674369154,0.6809314831275609,-0.8594090320231419,-1.4425568320113262,1.0691350303807177
575,0.12125495370357839,-0.8893309139745152,2.167937070050156,-0.34909369658323175,-0.5274194569670009,-0.561876346268859,0.9139508148791163,-1.2371647009313789,0.2738270906665688,0.2390447056304451,-1.537028866939562,1.373332455126111,0.7745345235289796,1.3197259119719253,0.5039062191897026,0.7479633293378322,-0.17008356268584848,0.3209710832687655,0.6028630022873442,-1.3224429713422496
33,-0.4674984179039895,0.5758039709617804,-0.30245314210753843,-0.7093139108374648,0.590740498340158,0.8192515972857568,0.08491889481351428,-0.3372720844490563,-0.4395059716564594,1.2977997063187527,-0.11667058681027502,-0.41453170447399684,0.6300515710544359,0.4803435209923738,-1.570394002023305,1.2104314384155523,0.18649443441465605,-1.4019038588793924,1.8734663734512569,1.5641053945884438
31,-0.8514724616888948,0.21850525541841354,0.6287203635755709,-0.7602180333609226,0.8656333325023298,1.2104383712629625,0.6180377798434251,0.3702139726275798,0.4991399053256107,0.5790927197955293,0.0474005559941297,-1.8436505500266815,0.7698359028333621,1.3266210782098564,0.17689728424668064,0.5524531469145236,-0.2469955754128413,1.5614494941355879,0.30402145320177637,0.4217536205081426
231,0.7947298567354067,0.4259726426562453,-1.0311125200824516,-1.1594925437058403,0.2387072126160952,-2.1056163934535364,0.20878332218070267,-2.095657846897309,0.35026681942843396,0.1302358215396316,0.6801946150547451,-0.6078863651762622,0.4148931584416241,0.19901748690537227,-0.18187067569935272,0.4417335115283253,0.18474760299051987,0.788022575524094,0.4265123891294385,0.05139455163205917
963,-1.2264924905137744,0.9575382708350655,-0.16595238037625182,-0.21022923062351842,1.1850261224673049,0.5379409606112355,-0.906641759991082,-0.3720052172063607,-1.1732166243872868,-0.3117201931557575,1.3627970440727692,1.10635639707271,0.6798008329019991,-0.08928341762685678,-0.5817749531752869,-1.9224807084923907,-0.5275296784368151,0.41247799120302675,0.21264851181088862,0.4551937372293573
192,1.1778234810203683,0.5076825590037428,-0.32261312950878396,1.3535474372230807,0.23518917860574967,-0.10163810663208836,-1.8937820531482443,-0.9555164602619453,2.3128275573821244,0.22717840352288987,-1.8523531138223446,-0.6270083923743432,-0.10299096161182315,1.0682383874299421,2.3529212560430763,0.12720526981032088,-1.3359785715609374,-0.21473153719094162,-0.5178294658423167,-0.5403830180686159
333,-0.17658025129707464,1.6981069769905792,-0.3071023679663382,-0.1944062960524287,0.2644684728952203,-0.23686861182782443,0.07905875954905468,0.7968695658188649,0.6041503196274023,-0.5917312383489047,0.38097530448124217,-0.37693933852483275,-0.7681315092651303,-0.8168194906138627,-0.7104574678697826,-0.7299227374040967,-0.08167841736219866,-0.13265294672154193,-1.855805150619766,0.9294539907384592
3,2.40979995965215,-0.3340840435651164,0.7436291201474436,0.38761089380055563,-0.28200115914454604,1.0993355023073226,1.0149248806802509,-0.042256585249858314,0.6496705912515833,-0.38070650456050015,-0.4758380598512191,-1.3948178263671365,1.1965470813609194,-0.3101267954826667,1.008474097789194,0.9404653325141499,-1.7635526909042991,-0.5536935481256373,-1.6953156450827684,0.6146297621578344
204,-0.0694454356590463,-0.07268742018390727,-0.14088345424300222,-1.4433008769336289,0.30801880830224415,2.500899310711587,0.062156500713638096,-2.0138654071744635,1.24336480714604,-0.10010514169407111,-1.2073795061333539,-0.05962448878425389,0.5584611917328796,-2.3102894548496042,1.6641588460123091,-0.015611000242432815,-1.3968695632172414,2.0038535569930165,2.2598699406677873,-1.5184984968867676
514,0.10926025623236114,0.8176228064372829,-0.5099600662693957,-1.016372927212803,-0.05340302467270685,-0.5750687649966101,0.02843461075753485,-0.06852703822881859,1.4622891684211543,1.0961306256450958,-0.4659866153467734,0.15264058756735938,0.5335824279122584,0.8687721406009501,-0.30268316213856067,1.5593665749328363,0.17155059414184742,0.09337652721142636,0.7471272449546144,-1.5762429915281342
799,-0.8281145067918335,-0.8085900131184378,0.4361004517648494,-1.7165004299215225,-0.08437715409402113,0.944300606555402,-0.7627846188181238,-0.9674631910582658,-1.4737310595488036,0.11433303694885956,-0.7262416364922104,0.31370808142419687,-1.8952171526920092,-0.3602287031630244,1.3229300793334537,-1.2669031626912308,0.629510525995439,1.3136828095642727,-0.07198108464028682,-0.09206449858254916
306,-0.6108646008146061,0.6293115373020974,2.2144985956552916,0.6449780567085808,1.4488768548815567,-1.0429114477836088,0.506414785061772,0.8045862908144922,-0.06997922848936895,0.4266808672356903,0.27955243837021354,0.45164666009323856,-2.7796460131516487,-0.4430743750652432,-1.6201060777419878,0.713604415035552,-1.810517422921667,-0.04433883413868237,0.6734387342234506,0.800762409119897
109,-1.8994630996214505,-1.168961344799233,1.6332762095790374,-1.062928762372351,1.0748997485451033,-0.847452537849712,-0.3178155663147815,-0.5783257170197853,-0.6232799937115168,-0.2546330654656022,-2.539955403305674,0.29100454237039114,-0.6978099001267304,0.21807849778616917,-0.8899615103210368,0.2587424943122645,-0.5203610271366949,0.784904647387373,0.7311453695585632,-1.112314290206408
430,1.0006210655488317,-0.45644555055358704,-1.0808288230962566,0.09915586989079646,0.9073949933859535,-0.7381701835090246,0.7577669804024827,0.6111758738448799,-0.7590518022803585,-0.9073390669091668,0.25943583501403533,0.4983798549366989,-0.3526604683952077,0.9359473756597942,0.5820117676613421,-0.4149584199185096,-0.5757396439097531,-0.5917996981867623,-0.6306817568177088,-0.5333237588934001
77,1.7273997404317787,-0.33544516386111817,0.38120137971573653,2.118532434445368,-0.46243788110748696,-1.0015274801248941,1.7801293564016438,-0.1528945649870042,2.540020178119488,-0.7977972792164497,-0.6071551017697945,-0.7851024771705903,0.005720906791149224,-2.273551202279093,-0.17154471456140272,-0.3156756940931101,-1.5361420871068385,0.132530897029864,-0.43306911542341686,-0.5020988968751665
84,-1.0564281899562105,-0.967597226398455,0.9664133584513714,1.066015007464726,0.8675496048995712,-0.9028846502669886,-0.2490353521750483,1.7068882547434259,0.8993340688012689,-0.3922440327647276,-3.1021648936940656,-0.02180460545987678,-2.357517009399184,0.19867525070064082,-0.16969396386258662,0.4966595228882257,0.01437287095282221,2.0554551085716275,1.9984646023133072,0.7909216680414565
286,1.986539197727147,-0.4549278426221724,0.7527614653068494,0.0882823106652884,-0.859160398168045,-0.0916751996340547,0.7548167342810945,0.24110911704715515,-0.49842790108547963,-0.491598626876554,0.00726048398584936,-0.5209280451862826,1.2548868714256634,-1.0047646079403063,1.7079861809188028,-0.21565126620908956,-0.30474360581146104,-0.06892501949678126,-0.48647135206821807,-0.16249720102336535
82,1.1002092389585953,0.21676780839293158,-1.4136313587894993,0.36288817271566337,0.0062441420700729364,-1.085358410223789,-0.7225453912443286,1.3599742677611357,1.097354693994268,1.5930203566023349,-0.25817388158785476,-0.9135853053415531,0.045252957157637774,-0.17792606582812337,0.36889837317753343,1.2909759007433497,0.7639207881708269,-0.17250315776494865,1.2534041995092686,-1.1546754182721537
991,-0.5614745156355803,-2.4819705168872903,-1.199722560935023,0.9425805126334327,-0.639020603691359,0.26945479487266866,0.8562881659318443,1.3918337623772727,0.07043558452337664,0.8516983616776711,-1.8190000448425108,-1.0241841557710645,0.35620848169763214,0.2554480058922147,2.1426371042503747,0.8417815973976571,-0.6243296788553427,-0.6228477158729,-0.14821174583659513,-1.9082000513591264
789,0.5854927461359187,0.5929929103457839,0.6145536946190843,0.5979456406747675,-0.421712342034732,-0.06984264782164316,0.3332930685571591,0.9517732137235306,0.6404643932509044,-0.5846683878532974,0.963700696852653,-1.2981832258170414,0.6229811261324522,-0.8311481887486394,-1.5630370348588671,-2.5869099660489017,-2.076691282122675,0.29002925830177295,0.5419481758270553,0.3205355904645049
894,-0.3350716015903488,-0.059332369974194436,-0.8410542548697739,0.6030490864754553,-0.11836155142619825,-0.2356542679165673,-0.2912541855744113,0.241040239577319,0.4684835499391165,0.9716600007334413,-0.6289615084347534,-0.7538521356429343,-0.7068578901484248,-1.1788583649293645,1.2517430177698303,-0.07185434680908465,0.23582582082262257,1.3670394580116156,0.018638806480386776,-1.176250511159301
398,-0.6449356076954368,0.06499802505311188,-1.3001100466748445,-1.2206688049237913,0.04502640572939626,-0.2752145905121017,0.6170374599246089,-0.7140583929459782,0.27806669316530336,0.31888388600276857,0.41722418648544524,0.3523466080781635,1.8180376800137945,-1.4616578630799704,-0.5391585382432516,-1.0779128031513023,0.04642414994413329,-0.5508709486636065,-0.4867350791529869,0.8377284354884119
323,-0.9432083910222899,1.1095700320114175,0.41951494227921127,-2.124621533004769,0.10962804037998745,1.872531936254983,-0.09959631010210461,-0.21107287736133687,-0.7708873131508919,-1.4219371828923417,0.7822157507663798,-0.13289550673697303,0.7897484579187445,0.882785549368402,2.4084337974678034,0.12272588971950489,-0.5571905799217453,1.284915705587261,-0.8187781298325741,0.38396418067142724
519,0.031570008752854796,1.2029483884873853,0.8166099402298397,1.545008060462445,-0.013760207643082167,1.1971909029047563,0.006750277718863221,-0.6158573440441065,1.073917057681056,0.1686195456931227,-0.7983515126521445,0.8421452669564993,-1.469743524978691,1.3898259571292237,-0.3202786971495538,0.9253251891420005,0.3501488049579209,0.03180188092319647,0.017691102018184017,1.2424225410392653
916,-0.7012150488727226,-1.1538092030018325,0.13883360647225723,-0.4960694096043008,0.8362873127211907,0.16658056611030353,-0.3971443114324893,-1.120219330760212,-0.9113987038217243,1.2704633081983878,1.0879372533227223,-0.3986631577742761,0.5274423192226737,-0.8682408921130214,-0.25323542195592785,1.591409820055473,1.2161060012212253,-1.14248924542129,-0.12614867011256164,1.83356107498142
922,0.9369392351189932,0.05719474143892621,-1.2296982805944894,0.767276410962345,-0.5565644848944717,0.1289478189038931,0.33948250781024936,0.11443103164781947,1.5401230499280987,1.861870742793574,0.6137101944222324,-0.3121787716076564,-0.2604850226747751,0.09155012196328827,-0.5147781500669386,0.6886231490959941,0.5071305853292575,0.7213315799859119,-0.7514974920481989,-1.3033175815994307
5,-1.0403391214285052,0.04924694832120393,1.52176486385411,-1.1813846891061177,0.11047944375753145,1.7373271158145613,-0.14167452985049428,0.801405292976894,-1.0126237429849996,-2.254698987274339,1.3909037628879795,-0.032426218628092446,1.3684782815073495,-0.37291418316164343,-0.49497601086458753,0.4380948522526739,0.749587708116651,-0.25589642620834935,0.8814643356567726,0.7076096104303529
731,0.5413227911384858,2.0199644002347417,-0.8630216065416135,1.0458180026876813,0.5423012264748988,0.6494872340648412,0.019094669473785703,-0.016787779844811813,-0.41444207812470707,-0.5055179741894799,0.04358594946878198,0.9135872510399934,-2.467989886862721,0.7799548276877197,-0.9818967096171829,-1.5034217544881179,0.05375897055840748,-0.6640352768882001,0.6721498941010912,-0.5408123229662504
465,0.598499426703923,0.16365708609029986,-1.173436604746746,0.10602388690187675,-0.39878203574236876,-0.9343515211605813,-0.5139047645149878,1.8816055883649383,0.45176319733111286,1.4505155941145693,1.1607753004550776,-1.388732469463352,-0.5888412437075525,-0.7510563772917258,-0.4435470431474856,-1.0255026509624452,-0.5921460014302542,0.20339434606687917,1.30451543101331,-0.5404281364658793
97,-0.5817216455506445,-0.6259109986732211,0.4637316420546969,-0.8761527730729263,0.25375856046792855,-1.1587688613299134,0.4826615922281598,0.3368012885197646,-1.0949480590834235,0.6318620939276617,-0.26642394161854005,-0.5814677651884377,1.6721172943999847,0.17482169464947617,0.8474576863894754,-0.5069141536965909,-0.35827749323538255,1.4518340110114547,-1.2646806810685973,-2.596012712170251
266,-0.2801834761247489,-1.2829399185147665,-1.0699689906060121,-0.46061459635296553,-1.5555257866480197,1.3479855904948332,-0.5205148094503006,0.3612027815276957,-0.8373093910172992,1.2071369467908935,-0.7854656590186488,1.7097008558280298,0.591373623978969,-0.19463863802067768,-1.7407285336234215,-0.6985237371495059,-0.3014937400869072,-0.9770638462404712,-0.498541883791564,0.6823639788417724
357,1.498108183577034,0.28807816700515054,-1.3486964467972422,-0.03181717269879145,1.2237222119601092,-0.4775808546567209,-0.1933216404740039,1.4489894041582356,-0.36261208757725877,0.11248774241419583,-0.30097615395533844,-0.7907999537751678,-0.05936790254849916,0.3122386890129999,0.8074559170052702,1.3025355364861801,-1.4851564513254543,0.025999994185658175,-2.304907937770138,-0.5924612851532695
868,1.2635003496487014,-0.2261629224175328,-1.404478742967136,-0.7236154130227762,-1.1987136634391642,-0.7084090064013612,-0.3332996197801191,0.445653906549772,0.7169801934453885,0.04794354573465867,0.5870765993173969,2.254294248914795,0.4199996575678561,0.5795982662519962,-1.4277764366181265,-0.06529560226406164,-1.2767470948081159,-1.636866236723434,-1.2612820384622312,-0.31113627803658384
798,-1.1792688394618775,-0.5740313538174903,0.015201530145154095,-2.0689938692618584,0.326680641054085,1.121146885383379,1.9932759052197457,0.4760630663385153,1.2247295054246714,0.8429131091618245,-0.6048692807399133,0.03810616772659729,-0.7636159746416304,0.8740567835298421,1.2915700592654034,-0.33123487938200025,0.5882353163316971,0.6839693346709431,-0.7682411122774424,-0.8454623021287733
380,-1.1328265287678014,0.574229277203768,-0.4104549232860856,-0.3015708181595876,-1.068291059071586,0.7197609435978656,0.17196428283140525,0.2449757633674551,-0.03910265656474924,-0.7613012590408123,3.5608733207055487,-1.477206969096126,-0.5684346052550676,-1.5722723410276376,-0.22969627365353537,-0.030228181447095083,0.7751516857026894,-0.9819724352007002,0.5019656554459397,1.0458779972486352
631,-0.860078830803245,-0.46306744661822735,-0.25753312796317296,-1.4915117016010335,-0.2955429311606227,1.3442012841873265,-1.8650159093906467,0.4560586601953541,-0.47042447987439,-0.7710165482346005,2.0721354789376902,1.2657676262270061,0.5445498492284097,-0.11784427087232563,-0.008987444370810893,-0.28924270954856907,-0.5927068799701594,-0.2493274761637662,-0.19866398778361283,-0.49935480329150606
381,-1.9231437006165357,0.14098395135768807,0.4520891672401117,0.48837347095505185,-1.6853162292697605,1.9636429802752515,0.13415261655958047,-1.2577812451374164,-1.260170789599194,-0.06789662485164752,0.032700780609612394,-1.4622650257485033,1.8767496070088585,1.2465806131820751,-1.641166191291755,0.20978507917736364,-0.0006707488076617599,-0.4892817786169312,0.8338593233887559,0.7303958735884676
490,-1.1115367626184263,-0.09281489799850881,-0.537907644148998,-0.7511739616111757,2.0239958576372934,-1.1999213367288741,0.4455252830667235,0.6464773511089492,2.0128566575147695,1.1531653731998697,1.5533571313781491,-0.2424274982920641,-0.9156622188289163,-0.07171323294464321,-1.027564594476727,-1.217081042368383,0.09853347258934556,0.783796880743877,-1.5252849793123904,-0.9425713882269038
118,0.5568649687909903,-1.371330539461047,-1.4360931059281499,1.374267560706071,-0.48184722522032425,0.11875705851600019,1.9294585125541297,-0.6040481054991202,-0.6264703380508294,-0.3720784019008694,-0.43889617771911116,-0.5295799319245262,-0.5174457113787303,0.838363421432816,-0.6718100066591999,-1.2077090862616269,0.14122776391812122,0.1037149068538236,1.2971225276574945,0.163503331819773
